timestamp,event,user,ip
2025-10-15 09:35:21,login,user007,192.168.1.129
2025-10-15 09:35:22,login,user103,192.168.0.61
2025-10-15 09:35:41,logout,user011,192.168.0.63
2025-10-15 09:36:04,logout,user007,192.168.0.238
2025-10-15 09:36:14,login,user114,172.16.0.141
2025-10-15 09:36:23,error,user055,192.168.1.193
2025-10-15 09:36:27,logout,user020,192.168.0.176
2025-10-15 09:36:34,download,user124,192.168.0.76
2025-10-15 09:36:39,logout,user020,10.0.0.137
2025-10-15 09:36:40,file_access,user054,192.168.0.7
2025-10-15 09:36:46,view,tim,192.168.1.216
2025-10-15 09:37:01,error,user113,172.16.0.10
2025-10-15 09:37:01,download,user148,192.168.1.15
2025-10-15 09:37:02,login,user108,192.168.0.178
2025-10-15 09:37:04,login,user117,192.168.1.26
2025-10-15 09:37:14,logout,user042,192.168.0.238
2025-10-15 09:37:42,logout,user096,10.0.0.56
2025-10-15 09:37:46,logout,user041,10.0.0.187
2025-10-15 09:38:18,upload,user047,192.168.1.87
2025-10-15 09:38:23,file_access,user031,172.16.0.239
2025-10-15 09:38:24,login,user087,192.168.0.132
2025-10-15 09:38:38,login,user061,192.168.1.67
2025-10-15 09:38:40,login,user055,10.0.0.32
2025-10-15 09:38:49,error,user150,192.168.1.166
2025-10-15 09:39:01,login,user149,172.16.0.162
2025-10-15 09:39:03,download,user068,10.0.0.68
2025-10-15 09:39:18,download,cao,192.168.1.71
2025-10-15 09:39:36,upload,user121,192.168.0.24
2025-10-15 09:40:21,login,user136,10.0.0.206
2025-10-15 09:40:29,login,user130,192.168.0.173
2025-10-15 09:40:30,view,user081,172.16.0.29
2025-10-15 09:40:53,password_change,user097,192.168.1.207
2025-10-15 09:42:06,login,user096,10.0.0.160
2025-10-15 09:42:08,login,user115,192.168.0.239
2025-10-15 09:42:43,logout,user078,172.16.0.187
2025-10-15 09:42:48,login,user018,192.168.1.219
2025-10-15 09:42:57,login,user039,192.168.0.245
2025-10-15 09:43:19,view,user085,192.168.0.72
2025-10-15 09:43:21,download,user025,192.168.0.155
2025-10-15 09:43:36,error,user039,192.168.1.20
2025-10-15 09:43:47,file_access,user120,172.16.0.66
2025-10-15 09:43:52,login,user099,172.16.0.73
2025-10-15 09:44:22,logout,user127,192.168.1.199
2025-10-15 09:44:39,download,user104,192.168.1.14
2025-10-15 09:45:08,logout,user125,192.168.1.128
2025-10-15 09:45:23,file_access,user045,10.0.0.85
2025-10-15 09:45:54,login,user136,192.168.0.223
2025-10-15 09:47:04,logout,user113,192.168.0.158
2025-10-15 09:47:32,logout,user146,10.0.0.156
2025-10-15 09:47:33,logout,user121,192.168.0.43
2025-10-15 09:48:14,download,user047,192.168.0.52
2025-10-15 09:48:15,upload,user141,10.0.0.233
2025-10-15 09:48:30,login,user076,192.168.0.36
2025-10-15 09:48:40,view,user109,172.16.0.214
2025-10-15 09:49:04,login,user090,192.168.0.116
2025-10-15 09:49:41,login,user113,192.168.0.100
2025-10-15 09:49:54,logout,user060,172.16.0.198
2025-10-15 09:49:56,login,user116,192.168.1.201
2025-10-15 09:50:11,download,user107,192.168.0.68
2025-10-15 09:50:15,login,user011,192.168.1.212
2025-10-15 09:50:34,admin,charlie,192.168.1.97
2025-10-15 09:50:34,upload,user093,192.168.0.71
2025-10-15 09:50:34,login,user062,192.168.0.77
2025-10-15 09:50:45,password_change,user126,192.168.1.211
2025-10-15 09:50:47,login,user028,192.168.0.17
2025-10-15 09:51:06,download,user124,10.0.0.43
2025-10-15 09:51:13,logout,user083,192.168.1.112
2025-10-15 09:51:15,download,user129,10.0.0.137
2025-10-15 09:51:21,login,user129,192.168.1.4
2025-10-15 09:51:23,view,user137,10.0.0.223
2025-10-15 09:51:56,logout,user060,192.168.1.54
2025-10-15 09:51:58,view,user092,192.168.0.123
2025-10-15 09:52:10,login,user110,192.168.0.98
2025-10-15 09:52:12,login,user052,172.16.0.155
2025-10-15 09:52:50,upload,user054,192.168.1.81
2025-10-15 09:53:03,logout,user090,192.168.0.115
2025-10-15 09:53:05,login,user004,10.0.0.234
2025-10-15 09:53:16,password_change,user142,192.168.0.41
2025-10-15 09:53:20,logout,user014,192.168.0.243
2025-10-15 09:53:26,logout,user095,192.168.0.178
2025-10-15 09:53:28,upload,user036,192.168.0.109
2025-10-15 09:53:58,error,user007,192.168.1.122
2025-10-15 09:54:01,file_access,user141,192.168.0.79
2025-10-15 09:54:04,error,user025,192.168.0.196
2025-10-15 09:54:11,login,user068,192.168.1.16
2025-10-15 09:54:14,logout,user001,192.168.1.180
2025-10-15 09:54:26,login,user060,192.168.1.77
2025-10-15 09:54:30,view,user068,192.168.0.176
2025-10-15 09:54:59,view,user093,192.168.0.238
2025-10-15 09:55:02,file_access,user025,10.0.0.121
2025-10-15 09:55:10,logout,user112,192.168.1.95
2025-10-15 09:55:30,logout,alice,10.0.0.195
2025-10-15 09:56:02,login,user140,192.168.0.77
2025-10-15 09:56:13,file_access,user045,192.168.0.80
2025-10-15 09:56:15,admin,user071,192.168.1.225
2025-10-15 09:56:18,file_access,user078,192.168.0.119
2025-10-15 09:56:21,view,user048,172.16.0.241
2025-10-15 09:56:23,file_access,user054,192.168.1.173
2025-10-15 09:56:41,upload,alice,192.168.0.114
2025-10-15 09:56:47,login,user028,192.168.0.80
2025-10-15 09:56:49,logout,user052,192.168.1.63
2025-10-15 09:57:02,upload,user047,192.168.0.130
2025-10-15 09:57:04,login,user006,10.0.0.239
2025-10-15 09:57:24,logout,user049,192.168.0.61
2025-10-15 09:57:28,login,user014,192.168.1.115
2025-10-15 09:57:30,login,user106,192.168.0.31
2025-10-15 09:57:35,logout,user052,192.168.0.67
2025-10-15 09:57:44,login,bob,192.168.0.197
2025-10-15 09:57:50,logout,user111,10.0.0.212
2025-10-15 09:58:00,view,user047,192.168.1.148
2025-10-15 09:59:23,view,user013,172.16.0.189
2025-10-15 09:59:35,login,user140,10.0.0.49
2025-10-15 09:59:39,logout,user016,172.16.0.105
2025-10-15 09:59:53,error,user050,172.16.0.221
2025-10-15 10:00:13,download,user034,172.16.0.149
2025-10-15 10:00:26,login,user043,10.0.0.109
2025-10-15 10:00:34,upload,user138,192.168.0.209
2025-10-15 10:00:55,download,user046,192.168.1.152
2025-10-15 10:00:57,login,user145,172.16.0.118
2025-10-15 10:02:12,view,user145,192.168.0.40
2025-10-15 10:02:28,admin,user065,192.168.0.14
2025-10-15 10:02:37,login,user105,172.16.0.214
2025-10-15 10:02:48,view,bob,192.168.0.48
2025-10-15 10:02:59,file_access,user079,192.168.0.104
2025-10-15 10:03:08,logout,user089,172.16.0.100
2025-10-15 10:03:25,logout,user107,10.0.0.244
2025-10-15 10:03:32,login,user061,192.168.0.75
2025-10-15 10:03:41,logout,user084,10.0.0.20
2025-10-15 10:03:45,view,user042,10.0.0.121
2025-10-15 10:04:09,login,user103,10.0.0.194
2025-10-15 10:04:20,logout,user097,192.168.1.139
2025-10-15 10:04:24,view,user145,10.0.0.237
2025-10-15 10:04:30,login,user091,192.168.1.63
2025-10-15 10:04:43,error,user059,192.168.0.196
2025-10-15 10:05:07,login,user090,192.168.0.155
2025-10-15 10:05:09,logout,user020,192.168.0.26
2025-10-15 10:05:40,login,user058,10.0.0.80
2025-10-15 10:05:56,login,user078,192.168.0.163
2025-10-15 10:05:59,admin,user119,192.168.0.27
2025-10-15 10:06:03,download,user117,10.0.0.227
2025-10-15 10:06:20,password_change,user071,10.0.0.27
2025-10-15 10:06:27,login,user121,192.168.1.76
2025-10-15 10:06:28,download,user032,192.168.0.226
2025-10-15 10:06:48,login,user102,192.168.1.113
2025-10-15 10:06:52,logout,user128,192.168.1.230
2025-10-15 10:06:58,login,user028,192.168.0.188
2025-10-15 10:07:14,login,user127,172.16.0.248
2025-10-15 10:07:23,logout,user120,192.168.0.64
2025-10-15 10:07:30,logout,user073,10.0.0.60
2025-10-15 10:07:43,login,user124,192.168.0.48
2025-10-15 10:08:02,logout,user030,192.168.0.132
2025-10-15 10:08:04,login,user077,192.168.0.200
2025-10-15 10:08:31,login,user124,192.168.0.31
2025-10-15 10:08:34,login,user067,192.168.0.170
2025-10-15 10:08:55,logout,user118,192.168.1.100
2025-10-15 10:08:57,login,user102,10.0.0.252
2025-10-15 10:09:15,logout,user024,192.168.0.179
2025-10-15 10:09:24,logout,user034,172.16.0.92
2025-10-15 10:09:29,login,user061,192.168.0.236
2025-10-15 10:09:33,login,user064,192.168.1.159
2025-10-15 10:09:53,error,user113,10.0.0.85
2025-10-15 10:09:58,logout,user041,192.168.0.156
2025-10-15 10:10:03,logout,user066,192.168.0.159
2025-10-15 10:10:08,logout,user028,192.168.0.20
2025-10-15 10:10:30,download,user024,192.168.1.202
2025-10-15 10:10:41,download,user063,192.168.1.51
2025-10-15 10:11:38,login,user077,192.168.0.149
2025-10-15 10:12:01,login,user042,192.168.0.72
2025-10-15 10:12:01,download,user021,192.168.1.81
2025-10-15 10:12:15,admin,user100,192.168.1.113
2025-10-15 10:12:30,upload,user145,192.168.1.233
2025-10-15 10:12:36,error,jenny,192.168.0.112
2025-10-15 10:12:40,view,user026,192.168.0.190
2025-10-15 10:12:53,logout,user022,192.168.1.80
2025-10-15 10:13:15,login,user051,192.168.0.107
2025-10-15 10:13:23,download,user042,172.16.0.247
2025-10-15 10:13:33,view,user032,10.0.0.203
2025-10-15 10:13:45,login,user120,192.168.1.187
2025-10-15 10:13:54,download,alice,192.168.1.182
2025-10-15 10:14:15,file_access,user143,192.168.1.103
2025-10-15 10:14:52,view,user011,10.0.0.143
2025-10-15 10:14:57,login,user089,192.168.1.188
2025-10-15 10:15:14,logout,user132,10.0.0.133
2025-10-15 10:15:18,login,user045,192.168.0.250
2025-10-15 10:15:48,file_access,user025,10.0.0.213
2025-10-15 10:15:56,admin,user069,192.168.1.168
2025-10-15 10:15:58,login,user145,192.168.0.80
2025-10-15 10:16:23,password_change,user030,192.168.0.103
2025-10-15 10:16:33,logout,user012,192.168.1.132
2025-10-15 10:16:36,login,user056,192.168.0.9
2025-10-15 10:16:44,password_change,user115,172.16.0.232
2025-10-15 10:16:52,logout,user061,192.168.1.177
2025-10-15 10:16:54,file_access,user098,192.168.1.66
2025-10-15 10:17:01,download,user058,192.168.0.199
2025-10-15 10:17:07,view,user074,192.168.0.245
2025-10-15 10:17:36,upload,user056,192.168.1.54
2025-10-15 10:18:00,login,user130,192.168.1.34
2025-10-15 10:18:39,download,user080,10.0.0.136
2025-10-15 10:18:49,logout,user053,10.0.0.254
2025-10-15 10:18:55,login,user061,172.16.0.93
2025-10-15 10:19:31,login,user097,10.0.0.98
2025-10-15 10:19:35,file_access,user031,192.168.0.158
2025-10-15 10:19:39,download,user008,10.0.0.40
2025-10-15 10:19:40,admin,user137,10.0.0.253
2025-10-15 10:20:13,logout,user034,10.0.0.217
2025-10-15 10:20:15,login,user076,192.168.1.211
2025-10-15 10:20:51,upload,user076,10.0.0.147
2025-10-15 10:20:52,logout,user092,192.168.1.142
2025-10-15 10:20:55,login,user012,192.168.1.7
2025-10-15 10:20:55,logout,user049,172.16.0.14
2025-10-15 10:21:01,logout,user121,192.168.1.179
2025-10-15 10:21:11,login,user092,192.168.0.97
2025-10-15 10:21:13,file_access,user067,192.168.0.24
2025-10-15 10:21:17,login,user143,172.16.0.83
2025-10-15 10:21:28,login,user110,192.168.1.221
2025-10-15 10:21:47,password_change,user135,192.168.1.13
2025-10-15 10:21:48,view,user045,10.0.0.34
2025-10-15 10:21:53,login,user126,192.168.0.159
2025-10-15 10:22:09,download,user034,192.168.0.236
2025-10-15 10:22:20,upload,user083,192.168.0.72
2025-10-15 10:22:34,logout,user140,192.168.0.101
2025-10-15 10:23:04,logout,user020,192.168.1.226
2025-10-15 10:23:07,login,user050,10.0.0.45
2025-10-15 10:23:17,login,user012,192.168.1.220
2025-10-15 10:23:18,view,user085,192.168.1.122
2025-10-15 10:23:27,admin,user030,10.0.0.90
2025-10-15 10:23:32,logout,user148,192.168.0.197
2025-10-15 10:23:47,download,user138,192.168.0.240
2025-10-15 10:24:05,upload,user099,10.0.0.214
2025-10-15 10:24:06,upload,user136,172.16.0.132
2025-10-15 10:24:30,login,user117,192.168.0.49
2025-10-15 10:24:40,file_access,user003,192.168.1.234
2025-10-15 10:24:40,logout,user071,192.168.1.178
2025-10-15 10:24:47,view,user049,10.0.0.157
2025-10-15 10:25:05,download,user135,192.168.1.69
2025-10-15 10:25:06,download,user024,192.168.0.165
2025-10-15 10:25:14,login,user128,192.168.0.250
2025-10-15 10:25:18,download,user027,192.168.0.48
2025-10-15 10:25:20,login,user143,10.0.0.184
2025-10-15 10:25:41,logout,user147,192.168.0.208
2025-10-15 10:25:46,login,user135,192.168.1.213
2025-10-15 10:25:47,login,user105,192.168.0.229
2025-10-15 10:25:49,login,user086,192.168.1.247
2025-10-15 10:25:55,view,user128,192.168.0.91
2025-10-15 10:26:01,login,user096,192.168.1.112
2025-10-15 10:26:19,download,user072,10.0.0.101
2025-10-15 10:26:19,logout,user108,192.168.1.248
2025-10-15 10:26:41,logout,user075,10.0.0.106
2025-10-15 10:26:46,login,user143,192.168.0.145
2025-10-15 10:26:53,logout,user129,192.168.0.251
2025-10-15 10:27:13,admin,user112,192.168.0.57
2025-10-15 10:27:27,download,user137,192.168.1.207
2025-10-15 10:27:35,login,user057,192.168.1.153
2025-10-15 10:27:56,upload,user117,10.0.0.47
2025-10-15 10:28:10,upload,user125,192.168.1.124
2025-10-15 10:28:17,download,user071,10.0.0.99
2025-10-15 10:28:31,login,user138,10.0.0.180
2025-10-15 10:28:39,file_access,user003,10.0.0.246
2025-10-15 10:28:41,logout,user056,192.168.0.51
2025-10-15 10:28:49,error,user058,192.168.0.142
2025-10-15 10:28:53,login,user120,192.168.0.35
2025-10-15 10:28:56,logout,user047,192.168.1.223
2025-10-15 10:29:05,logout,user066,192.168.0.149
2025-10-15 10:29:09,login,user050,172.16.0.201
2025-10-15 10:29:14,download,user097,192.168.0.30
2025-10-15 10:29:28,logout,user070,192.168.0.126
2025-10-15 10:29:36,logout,user097,192.168.1.40
2025-10-15 10:29:39,upload,user020,192.168.0.239
2025-10-15 10:29:58,login,user034,172.16.0.101
2025-10-15 10:30:06,logout,user091,192.168.1.184
2025-10-15 10:30:11,download,user099,192.168.0.144
2025-10-15 10:30:14,admin,user002,192.168.0.98
2025-10-15 10:30:16,download,user028,10.0.0.182
2025-10-15 10:30:19,view,user095,192.168.1.99
2025-10-15 10:30:46,download,user060,192.168.0.152
2025-10-15 10:30:53,file_access,user096,10.0.0.231
2025-10-15 10:31:05,view,user041,10.0.0.82
2025-10-15 10:31:12,login,user050,10.0.0.39
2025-10-15 10:31:22,download,user130,192.168.1.125
2025-10-15 10:31:29,logout,user006,10.0.0.87
2025-10-15 10:31:30,logout,user026,10.0.0.174
2025-10-15 10:31:33,upload,user034,172.16.0.26
2025-10-15 10:31:37,login,user008,192.168.1.249
2025-10-15 10:31:43,view,user128,192.168.0.123
2025-10-15 10:31:50,logout,user045,192.168.1.242
2025-10-15 10:32:07,logout,user011,192.168.0.221
2025-10-15 10:32:44,login,user127,192.168.0.24
2025-10-15 10:32:59,login,user133,192.168.0.246
2025-10-15 10:32:59,login,user142,192.168.0.235
2025-10-15 10:33:09,login,user092,192.168.0.34
2025-10-15 10:33:12,logout,charlie,192.168.0.150
2025-10-15 10:33:19,logout,user146,172.16.0.176
2025-10-15 10:33:44,login,user020,10.0.0.42
2025-10-15 10:33:48,view,user114,192.168.0.65
2025-10-15 10:34:11,login,user132,192.168.0.58
2025-10-15 10:34:14,logout,user124,192.168.0.61
2025-10-15 10:34:18,logout,user064,10.0.0.151
2025-10-15 10:34:40,logout,user032,10.0.0.29
2025-10-15 10:34:41,login,user026,10.0.0.216
2025-10-15 10:34:57,download,user086,10.0.0.72
2025-10-15 10:35:06,upload,user032,192.168.1.203
2025-10-15 10:36:03,view,tim,172.16.0.39
2025-10-15 10:36:04,logout,cao,192.168.1.221
2025-10-15 10:36:11,view,user040,192.168.1.69
2025-10-15 10:36:25,login,bob,172.16.0.190
2025-10-15 10:37:12,login,user036,192.168.0.184
2025-10-15 10:37:47,view,user007,192.168.0.221
2025-10-15 10:37:49,logout,user091,192.168.0.95
2025-10-15 10:37:50,login,user007,10.0.0.23
2025-10-15 10:38:03,error,user078,192.168.0.220
2025-10-15 10:38:08,login,user128,192.168.1.238
2025-10-15 10:38:11,login,user005,192.168.1.160
2025-10-15 10:38:26,admin,user112,172.16.0.214
2025-10-15 10:38:30,login,charlie,192.168.0.210
2025-10-15 10:38:43,login,user027,192.168.1.59
2025-10-15 10:39:00,file_access,user031,10.0.0.170
2025-10-15 10:39:10,logout,user149,192.168.1.107
2025-10-15 10:39:11,login,user072,192.168.1.70
2025-10-15 10:39:19,logout,user001,192.168.1.14
2025-10-15 10:39:32,error,user081,192.168.0.241
2025-10-15 10:39:33,login,user046,192.168.0.153
2025-10-15 10:40:17,logout,user050,192.168.0.173
2025-10-15 10:40:26,login,user065,192.168.0.192
2025-10-15 10:40:44,logout,user038,172.16.0.44
2025-10-15 10:40:52,logout,user010,192.168.0.114
2025-10-15 10:40:59,download,user145,10.0.0.198
2025-10-15 10:41:01,admin,user067,192.168.0.229
2025-10-15 10:41:21,view,user007,192.168.0.34
2025-10-15 10:41:27,logout,user054,192.168.1.176
2025-10-15 10:42:00,login,user003,192.168.1.168
2025-10-15 10:42:00,file_access,user057,192.168.1.165
2025-10-15 10:42:04,logout,user049,192.168.0.158
2025-10-15 10:42:17,login,user112,192.168.0.222
2025-10-15 10:42:20,download,rosa,192.168.0.121
2025-10-15 10:42:30,login,user086,192.168.1.107
2025-10-15 10:42:30,admin,user079,192.168.0.122
2025-10-15 10:42:45,admin,user069,192.168.0.46
2025-10-15 10:42:47,login,user041,192.168.1.58
2025-10-15 10:43:05,logout,user031,10.0.0.7
2025-10-15 10:43:26,login,user105,192.168.0.208
2025-10-15 10:43:29,logout,user052,192.168.0.27
2025-10-15 10:43:32,login,user043,172.16.0.220
2025-10-15 10:43:32,view,user065,10.0.0.214
2025-10-15 10:43:39,logout,user080,10.0.0.14
2025-10-15 10:43:47,login,user058,192.168.0.52
2025-10-15 10:43:55,download,user073,192.168.1.208
2025-10-15 10:44:02,login,user148,192.168.1.168
2025-10-15 10:44:07,view,user044,10.0.0.70
2025-10-15 10:45:12,login,user104,192.168.0.56
2025-10-15 10:45:16,login,user132,192.168.1.61
2025-10-15 10:45:49,login,user146,192.168.0.133
2025-10-15 10:46:04,error,user145,192.168.1.176
2025-10-15 10:46:36,login,user031,192.168.1.242
2025-10-15 10:46:47,login,user115,10.0.0.97
2025-10-15 10:46:50,download,user020,192.168.0.185
2025-10-15 10:47:06,download,user086,192.168.0.235
2025-10-15 10:47:12,download,user140,10.0.0.236
2025-10-15 10:47:55,view,user134,192.168.0.40
2025-10-15 10:48:05,logout,user057,172.16.0.28
2025-10-15 10:48:46,file_access,charlie,192.168.0.141
2025-10-15 10:48:51,logout,user044,192.168.1.50
2025-10-15 10:49:11,view,user032,192.168.1.205
2025-10-15 10:49:15,file_access,user017,192.168.1.243
2025-10-15 10:50:07,download,user037,192.168.0.194
2025-10-15 10:50:23,logout,user009,192.168.0.47
2025-10-15 10:50:37,login,user042,10.0.0.161
2025-10-15 10:50:43,upload,user094,10.0.0.132
2025-10-15 10:51:16,login,user033,192.168.1.246
2025-10-15 10:51:20,upload,user098,192.168.0.107
2025-10-15 10:51:48,download,user119,192.168.1.70
2025-10-15 10:51:48,view,frank,192.168.0.209
2025-10-15 10:51:56,logout,user012,192.168.0.215
2025-10-15 10:52:02,upload,user096,192.168.0.84
2025-10-15 10:52:11,download,user128,192.168.0.8
2025-10-15 10:52:31,login,user093,192.168.0.245
2025-10-15 10:52:32,login,alice,192.168.0.214
2025-10-15 10:52:33,file_access,user057,172.16.0.112
2025-10-15 10:52:36,view,user055,192.168.0.253
2025-10-15 10:52:44,login,user087,192.168.0.157
2025-10-15 10:52:54,login,user038,172.16.0.45
2025-10-15 10:53:01,upload,user144,192.168.0.240
2025-10-15 10:53:01,logout,user074,10.0.0.212
2025-10-15 10:53:20,view,user007,192.168.0.166
2025-10-15 10:53:38,login,user030,192.168.0.159
2025-10-15 10:53:41,error,user140,172.16.0.201
2025-10-15 10:54:14,file_access,user027,10.0.0.6
2025-10-15 10:54:15,logout,user050,192.168.0.25
2025-10-15 10:54:18,login,user114,192.168.0.172
2025-10-15 10:54:28,login,user077,192.168.0.58
2025-10-15 10:55:08,logout,user070,192.168.1.40
2025-10-15 10:55:57,login,user057,192.168.1.222
2025-10-15 10:55:58,view,user030,192.168.1.1
2025-10-15 10:56:16,logout,user114,10.0.0.112
2025-10-15 10:56:26,logout,user041,172.16.0.116
2025-10-15 10:56:50,login,jenny,172.16.0.138
2025-10-15 10:57:33,login,user074,10.0.0.6
2025-10-15 10:57:37,upload,user076,192.168.0.21
2025-10-15 10:57:52,logout,user049,172.16.0.219
2025-10-15 10:57:58,logout,user082,192.168.0.193
2025-10-15 10:57:59,logout,user064,192.168.0.23
2025-10-15 10:58:02,logout,user118,10.0.0.240
2025-10-15 10:58:16,file_access,user054,192.168.1.237
2025-10-15 10:58:34,logout,user057,10.0.0.109
2025-10-15 10:58:36,view,user061,192.168.0.232
2025-10-15 10:58:36,password_change,user025,192.168.0.158
2025-10-15 10:58:55,upload,user020,192.168.1.157
2025-10-15 10:59:00,password_change,user041,192.168.0.101
2025-10-15 10:59:07,login,user082,192.168.0.160
2025-10-15 10:59:07,login,user080,192.168.1.184
2025-10-15 10:59:44,login,user044,172.16.0.118
2025-10-15 10:59:44,login,user080,192.168.0.43
2025-10-15 10:59:47,view,user021,192.168.1.234
